Enquête châtaignier IDF 2022 - Pôle Nord-Ouest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thierry BELOUARD - Tue, 26 Jul 22 09:50:20 +0200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
code_placette;code_referentiel;longc;latc;xlam;ylam;x93;y93;code_ifn;qd;code_propriete;code_peuplement;code_ess_dom;nomforet;nature_placette;strategie;codeinsee;lib_codeinsee;releve_gps;observation;indrep;placette;campagne;dsf;lib_dsf;etat;date_obs;annee;actif;indautrep;codeco1;lib_codeco1;arbre;ESSENCEDSF___ARBRE;lib_ESSENCEDSF___ARBRE;MORBRA2___ARBRE;lib_MORBRA2___ARBRE;PERRAM2___ARBRE;lib_PERRAM2___ARBRE;DEPAB___ARBRE;lib_DEPAB___ARBRE;plac;G___PLAC;DMAXA___PLAC;REMARQUES___PLAC;RECOUV_SUP___PLAC;lib_RECOUV_SUP___PLAC;RECOUV_INF___PLAC;lib_RECOUV_INF___PLAC;EC5_UUID___PLAC;PEUP_RUIN___PLAC;lib_PEUP_RUIN___PLAC;PREC_LOC
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932636;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;1;180;Châtaignier;0;Absence ou trace;2;Modérée;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932637;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;2;180;Châtaignier;0;Absence ou trace;3;Forte;D;D;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932638;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;3;180;Châtaignier;1;Faible;4;Très forte;E;E;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932639;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;4;180;Châtaignier;5;Totale;0;Absence ou trace;F;F;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932640;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;5;180;Châtaignier;5;Totale;0;Absence ou trace;F;F;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932641;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;6;180;Châtaignier;1;Faible;2;Modérée;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932642;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;7;180;Châtaignier;0;Absence ou trace;1;Faible;B;B;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932643;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;8;180;Châtaignier;0;Absence ou trace;2;Modérée;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932644;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;9;180;Châtaignier;2;Modérée;1;Faible;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932645;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;10;180;Châtaignier;4;Très forte;0;Absence ou trace;E;E;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932646;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;11;180;Châtaignier;0;Absence ou trace;2;Modérée;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932647;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;12;180;Châtaignier;1;Faible;2;Modérée;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932648;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;13;180;Châtaignier;2;Modérée;1;Faible;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932649;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;14;180;Châtaignier;1;Faible;2;Modérée;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932650;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;15;180;Châtaignier;5;Totale;0;Absence ou trace;F;F;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932651;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;16;180;Châtaignier;0;Absence ou trace;4;Très forte;E;E;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932652;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;17;180;Châtaignier;1;Faible;3;Forte;D;D;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932653;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;18;180;Châtaignier;2;Modérée;3;Forte;D;D;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932654;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;19;180;Châtaignier;0;Absence ou trace;2;Modérée;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
195;LAM93;2,23268;48,5165;592326;2390870;643332;6824310;;;;;;;P;;91132;CHAMARANDE;;67871;932655;39921;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932635;78S01;BELOUARD Thierry;20;180;Châtaignier;0;Absence ou trace;2;Modérée;C;C;1;36;13;Pente, gros blocs de pierre, même placette qu'en 2020.;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932663;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;1;180;Châtaignier;5;Totale;5;Totale;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932664;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;2;180;Châtaignier;0;Absence ou trace;1;Faible;B;B;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932665;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;3;180;Châtaignier;5;Totale;0;Absence ou trace;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932666;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;4;180;Châtaignier;5;Totale;0;Absence ou trace;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932667;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;5;180;Châtaignier;5;Totale;0;Absence ou trace;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932668;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;6;180;Châtaignier;1;Faible;4;Très forte;E;E;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932669;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;7;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932670;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;8;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932671;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;9;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932672;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;10;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932673;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;11;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932674;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;12;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932675;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;13;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932676;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;14;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932677;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;15;180;Châtaignier;1;Faible;3;Forte;D;D;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932678;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;16;180;Châtaignier;0;Absence ou trace;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932679;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;17;180;Châtaignier;5;Totale;5;Totale;F;F;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932680;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;18;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932681;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;19;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
176;LAM93;2,3468;48,632;600759;2403710;651866;6837070;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67872;932682;39922;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;932662;78S01;BELOUARD Thierry;20;180;Châtaignier;1;Faible;2;Modérée;C;C;1;46;13;Oubli de noter la mesure de la distance au 20e arbre : moins de 20 m de mémoire. Estimation de 13 m à partir de la BD Ortho. Le centre de la placette est un gros châtaignier mort (arbre 1).;5;Recouvrement supérieur à 75%;5;Recouvrement supérieur à 75%;;NON;NON;
177;LAM93;2,35025;48,6316;601013;2403660;652120;6837020;;;;;;;P;;91549;SAINTE-GENEVIEVE-DES-BOIS;;67874;932683;39923;1535;O;Pôle Nord-Ouest;V;29/06/2022;2022;actif;;78S01;BELOUARD Thierry;;;;;;;;;;1;33;10;Peuplement ruiné. Coupe sanitaire et nombreux arbres E et F mais sur une zone restreinte centrée sur les coordonnées enregistrées. Le centre de la placette est 14 mètres plus au sud qu'en 2020. Peuplement très dépérissant autour.;3;Recouvrement entre 25% et 50%;3;Recouvrement entre 25% et 50%;;OUI;OUI;
